date,latitude,longitude,description,type
29 May 2024,33.1181,35.1397,"On 29 May 2024, Israeli warplanes carried out an airstrike in Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced that it struck military infrastructure for Hezbollah. Several individuals were slightly injured in the airstrike.",2023_strike
28 May 2024,33.1112,35.4036,"On 28 May 2024, Israeli warplanes carried out a raid between Bent Jbeil and Ain Ebel (bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.0971,35.3367,"On 28 May 2024, Israeli warplanes carried out multiple airstrikes and the Israeli military fired white phosphorus shells in the vicinity of Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",2023_strike
28 May 2024,33.0971,35.3367,"On 28 May 2024, israeli warplanes carried out an airstrike with two air-to-surface missiles targeting Abo Laban neighborhood in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.1328,35.3356,"On 28 May 2024, Israeli warplanes carried out a raid in the vicinity of Beit Lif town (bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.1194,35.4333,"On 28 May 2024, Israeli warplanes carried out airstrikes near Bent Jbeil (Bint Jbeil, Al Nabatieh) amid ongoing hostilites with Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.3278,35.6128,"On 28 May 2024, Israeli warplanes carried out an airstrike targeting Hezbollah infrastructure in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.1691,35.5234,"On 28 May 2024, Israeli warplanes carried out an airstrike targeting Hezbollah infrastructure in Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.1108,35.3103,"On 28 May 2024, israeli warplanes carried out an airstrike in the vicinity of Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
28 May 2024,33.1148,35.2908,"On 28 May 2024, Israeli warplanes carried out an airstrike with two missiles targeting an area between Beit Lif and Jabal Blat (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells targeting the same area. There were no casualties.",2023_strike
28 May 2024,33.1181,35.1397,"On 28 May 2024, Israeli warplanes carried two airstrikes in Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. Several civilian injuries were reported.",2023_strike
27 May 2024,33.1153,35.4714,"On 27 May 2024, Israeli warplanes carried out an airstrike in Aitaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. One PIJ member was killed in the attack.",2023_strike
27 May 2024,33.1403,35.4029,"On 27 May 2024, Israeli warplanes carried out an airstrike targeting a house in At Tiri town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
27 May 2024,33.1194,35.4333,"On 27 May 2024, an Israeli drone struck a motorcycle near the emergency department of the Salah Ghandour hospital in Bent Jbeil town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. Two civilians were killed and eight others were injured in the strike. Israeli warplanes carried out airstrikes targeting a house in Khallet Machta district in the town.",2023_strike
27 May 2024,33.3278,35.6128,"On 27 May 2024, Israeli warplanes carried out airstrikes and the Israeli military fired artillery shells targeting the southern neighborhood of Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. A fire broke out in the area due to the shelling. There were no casualties.",2023_strike
27 May 2024,33.0803,35.4225,"On 27 May 2024, Israeli warplanes carried out an airstrike in Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted Hezbollah members in the town. There were no casualties.",2023_strike
27 May 2024,33.1297,35.4409,"On 27 May 2024, the Israeli military claimed that it had killed a Hezbollah operative in an airstrike in Ainata town (Bint Jbeil, Al Nabatieh).",2023_strike
26 May 2024,33.0971,35.3367,"On 26 May 2024, an Israeli drone struck a motorcycle in one of the neighborhoods in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it struck military infrastructure for Hezbollah. Two civilians were killed in the attack.",2023_strike
26 May 2024,33.2092,35.515,"On 26 May 2024, an Israeli drone struck a motorcycle in Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military fired heavy artillery shells towards Al Baraka neighborhood in the town. The Israeli military announced that it struck military infrastructure for Hezbollah. Three Hezbollah members were killed in the attack.",2023_strike
26 May 2024,33.3278,35.6128,"On 26 May 2024, Israeli warplanes carried out four airstrikes in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery and white phosphorus shells towards the town. The Israeli military announced it struck military infrastructure for Hezbollah. There were no casualties. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",2023_strike
26 May 2024,33.1691,35.5234,"On 26 May 2024, Israeli warplanes carried out two airstrikes in Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
26 May 2024,33.3541,35.6675,"On 26 May 2024, Israeli warplanes carried out an airstrike in Rachaya al Foukhar town (Hasbeiya, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
26 May 2024,33.0803,35.4225,"On 26 May 2024, Israeli warplanes carried out an airstrike with two air-to-surface missiles in Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. One Hezbollah member and one civilian were killed in the attack.",2023_strike
26 May 2024,33.1148,35.2908,"On 26 May 2024, an Israeli drone fired several missiles towards Jabal Blat town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
26 May 2024,33.1181,35.1397,"On 26 May 2024, an Israeli drone fired several missiles targeting a motorcycle in Ras al Naqoura town (Tyr, South) near a UNIFIL center. One Hezbollah member was killed in the attack.",2023_strike
25 May 2024,33.2544,35.5424,"On 25 May 2024, Israeli warplanes carried out an airstrike near UNIFIL headquarters in Aadayseh Marjayoun (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it struck military infrastructure for Hezbollah in the town. There were no casualties.",2023_strike
25 May 2024,33.0971,35.3367,"On 25 May 2024, Israeli warplanes carried out an airstrike in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
25 May 2024,33.1153,35.4714,"On 25 May 2024, Israeli warplanes carried out an airstrike targeting a house in Aitaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. Two Hezbollah members were killed in the attack.",2023_strike
25 May 2024,33.1328,35.3356,"On 25 May 2024, Israeli warplanes carried out an airstrike in Beit Lif town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
25 May 2024,33.3278,35.6128,"On 25 May 2024, Israeli warplanes carried out four airstrikes targeting eastern and southern neighborhoods including Wadi Al Assafir in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
25 May 2024,33.2333,35.513,"On 25 May 2024, Israeli warplanes carried out an airstrike in Markaba town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military fired artillery shells targeting the outskirts of the town. There were no casualties.",2023_strike
25 May 2024,33.2482,35.5194,"On 25 May 2024, Israeli warplanes launched air raids and the Israeli military fired artillery shells in the vicinity of Rab el Thalathine town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. A fire broke out due to the shelling. There were no casualties.",2023_strike
25 May 2024,33.1108,35.3103,"On 25 May 2024, Israeli warplanes carried out an airstrike in Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
25 May 2024,33.0803,35.4225,"On 25 May 2024, Israeli warplanes carried out an airstrike in Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it struck military infrastructure for Hezbollah in the town. There were no casualties.",2023_strike
25 May 2024,33.1235,35.2358,"On 25 May 2024, Israeli warplanes carried out an airstrike in Jebbayn town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
25 May 2024,33.1235,35.2358,"On 25 May 2024, Israeli warplanes carried out an airstrike in the vicinity of Jebbayn town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
25 May 2024,33.1086,35.2754,"On 25 May 2024, Israeli warplanes carried out an airstrike targeting Hezbollah infrastructure in Marwahin town (Tyr, South). There were no casualties.",2023_strike
25 May 2024,33.1285,35.2192,"On 25 May 2024, Israeli warplanes carried out an airstrike in the vicinity of Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
24 May 2024,33.1038,35.4444,"On 24 May 2024, Israeli warplanes carried out an airstrike targeting Hezbollah infrastructure in Maroun er Ras town (Bint Jbeil, Al Nabatieh). There were no casualties.",2023_strike
24 May 2024,33.1108,35.3103,"On 24 May 2024, Israeli warplanes carried out an airstrike and the Israeli military fired heavy artillery shells in the vicinity of Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted Hezbollah infrastructure in the area. There were no casualties.",2023_strike
24 May 2024,33.1691,35.5234,"On 24 May 2024, Israeli warplanes carried out an airstrike in Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. Two Hezbollah members were killed and others were injured in the airstrike.",2023_strike
24 May 2024,33.0971,35.3367,"On 24 May 2024, Israeli warplanes carried out an airstrike in the vicinity of Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
24 May 2024,33.1148,35.2908,"On 24 May 2024, Israeli warplanes carried out an airstrike in the vicinity of Jabal Blat town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
24 May 2024,33.3278,35.6128,"On 24 May 2024, Israeli warplanes carried out an airstrike targeting Wadi al Assafir in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
24 May 2024,33.1085,35.3796,"On 24 May 2024, Israeli warplanes carried out an airstrike targeting a motorcycle in Hanine town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted Hezbollah infrastructure in the area. There were no casualties.",2023_strike
24 May 2024,33.1291,35.3032,"On 24 May 2024, Israeli warplanes carried out an airstrike in As Salihani town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
24 May 2024,33.0803,35.4225,"On 24 May 2024, Israeli warplanes carried out an airstrike in Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted Hezbollah infrastructure in the area. There were no casualties.",2023_strike
24 May 2024,33.1902,35.2236,"On 24 May 2024, Israeli warplanes carried out an airstrike targeting a pick-up truck parked at the side of a street in Hanniyeh town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
